<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CNYRUB_TOM,D,270623,000000,11.7410000,11.8140000,11.6830000,11.7880000,10309555000
CNYRUB_TOM,D,280623,000000,11.7880000,11.9000000,11.7370000,11.8990000,9010698000
CNYRUB_TOM,D,290623,000000,11.9000000,12.0580000,11.8540000,12.0570000,11869530000
CNYRUB_TOM,D,300623,000000,12.0500000,12.3500000,12.0300000,12.3320000,11839761000
CNYRUB_TOM,D,030723,000000,12.3350000,12.3420000,12.1700000,12.1820000,10170112000
CNYRUB_TOM,D,040723,000000,12.1810000,12.4690000,12.1670000,12.3340000,10113112000
CNYRUB_TOM,D,050723,000000,12.3340000,12.5660000,12.3340000,12.5410000,10636477000
CNYRUB_TOM,D,060723,000000,12.5500000,12.9190000,12.4570000,12.5800000,18851379000
CNYRUB_TOM,D,070723,000000,12.6290000,12.6970000,12.5290000,12.6480000,8232040000
CNYRUB_TOM,D,100723,000000,12.6480000,12.6990000,12.4700000,12.4840000,9428635000
CNYRUB_TOM,D,110723,000000,12.5180000,12.6200000,12.4390000,12.5000000,11630816000
CNYRUB_TOM,D,120723,000000,12.5100000,12.7060000,12.5060000,12.6960000,10597853000
CNYRUB_TOM,D,130723,000000,12.7020000,12.7460000,12.5110000,12.5910000,9244579000
CNYRUB_TOM,D,140723,000000,12.5910000,12.6420000,12.5590000,12.6200000,6417607000
CNYRUB_TOM,D,170723,000000,12.6270000,12.6740000,12.5700000,12.6740000,6380106000
CNYRUB_TOM,D,180723,000000,12.6740000,12.6970000,12.6110000,12.6270000,7083875000
CNYRUB_TOM,D,190723,000000,12.6220000,12.6790000,12.5820000,12.6470000,5340513000
CNYRUB_TOM,D,200723,000000,12.6650000,12.6970000,12.5570000,12.5750000,10204662000
CNYRUB_TOM,D,210723,000000,12.5850000,12.6300000,12.5250000,12.6160000,7605566000
CNYRUB_TOM,D,240723,000000,12.6250000,12.6340000,12.5150000,12.5750000,10105867000
CNYRUB_TOM,D,250723,000000,12.5830000,12.6490000,12.5580000,12.6330000,11006455000
CNYRUB_TOM,D,260723,000000,12.6230000,12.6330000,12.5570000,12.5820000,7052911000
CNYRUB_TOM,D,270723,000000,12.5910000,12.6440000,12.5720000,12.6440000,7606773000
CNYRUB_TOM,D,280723,000000,12.6440000,12.8080000,12.6270000,12.8000000,8127680000
CNYRUB_TOM,D,310723,000000,12.8150000,12.9300000,12.7310000,12.8080000,7840706000
CNYRUB_TOM,D,010823,000000,12.8200000,12.8440000,12.7510000,12.8380000,7196729000
CNYRUB_TOM,D,020823,000000,12.8550000,13.0770000,12.7910000,13.0690000,8243059000
CNYRUB_TOM,D,030823,000000,13.0690000,13.1590000,12.9600000,13.1170000,9666467000
CNYRUB_TOM,D,040823,000000,13.1230000,13.3790000,13.0910000,13.3330000,9523694000
CNYRUB_TOM,D,070823,000000,13.3320000,13.4700000,13.1750000,13.2400000,13369011000
CNYRUB_TOM,D,080823,000000,13.2300000,13.4480000,13.2100000,13.4190000,7664497000
CNYRUB_TOM,D,090823,000000,13.4430000,13.5680000,13.3890000,13.4320000,9781242000
CNYRUB_TOM,D,100823,000000,13.4320000,13.5480000,13.3600000,13.4650000,9496250000
CNYRUB_TOM,D,110823,000000,13.4850000,13.6970000,13.4260000,13.6950000,10020559000
CNYRUB_TOM,D,140823,000000,13.6990000,13.9600000,13.2790000,13.3900000,16012981000
CNYRUB_TOM,D,150823,000000,13.3260000,13.5550000,13.0290000,13.2540000,15322223000
CNYRUB_TOM,D,160823,000000,13.1800000,13.3230000,12.8650000,12.9020000,12520092000
CNYRUB_TOM,D,170823,000000,12.9300000,13.0100000,12.6220000,12.7740000,15056875000
CNYRUB_TOM,D,180823,000000,12.7740000,12.8520000,12.6580000,12.8270000,10372793000
CNYRUB_TOM,D,210823,000000,12.8270000,12.9330000,12.7010000,12.7990000,12982070000
CNYRUB_TOM,D,220823,000000,12.8090000,12.9100000,12.7950000,12.8850000,10204876000
CNYRUB_TOM,D,230823,000000,12.8950000,12.9950000,12.8610000,12.8990000,10957441000
CNYRUB_TOM,D,240823,000000,12.9750000,13.0050000,12.9120000,12.9720000,9835433000
CNYRUB_TOM,D,250823,000000,12.9740000,13.1030000,12.9250000,13.0490000,9583101000
CNYRUB_TOM,D,280823,000000,13.0800000,13.1370000,13.0000000,13.0580000,11039493000
CNYRUB_TOM,D,290823,000000,13.0600000,13.1810000,13.0580000,13.0940000,10865699000
CNYRUB_TOM,D,300823,000000,13.1270000,13.1700000,13.1020000,13.1700000,6720773000
CNYRUB_TOM,D,310823,000000,13.1790000,13.2200000,13.1310000,13.1700000,7942159000
CNYRUB_TOM,D,010923,000000,13.1800000,13.3050000,13.1800000,13.2640000,8454768000
